image_t1,image_t2,label,similarity,class_t1,class_t2,region_id
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_71.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_83.jpg,0,0.6694016456604004,AnnualCrop,AnnualCrop,0
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Industrial\Industrial_92.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\SeaLake\SeaLake_92.jpg,1,0.5647071599960327,Industrial,SeaLake,0
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_96.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_51.jpg,0,0.7187869548797607,AnnualCrop,AnnualCrop,0
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Highway\Highway_74.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\SeaLake\SeaLake_74.jpg,1,0.6179518699645996,Highway,SeaLake,0
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_48.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_88.jpg,0,0.8411465883255005,AnnualCrop,AnnualCrop,0
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_31.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_91.jpg,0,0.722774863243103,AnnualCrop,AnnualCrop,0
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_40.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_41.jpg,0,0.6210788488388062,AnnualCrop,AnnualCrop,0
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Industrial\Industrial_57.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Pasture\Pasture_57.jpg,1,0.4426465630531311,Industrial,Pasture,0
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_80.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_28.jpg,0,0.8388834595680237,AnnualCrop,AnnualCrop,0
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_18.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_48.jpg,0,0.8881340622901917,AnnualCrop,AnnualCrop,0
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_40.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Residential\Residential_40.jpg,1,0.45893895626068115,AnnualCrop,Residential,0
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_99.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_57.jpg,0,0.8321908712387085,AnnualCrop,AnnualCrop,0
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\HerbaceousVegetation\HerbaceousVegetation_15.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Industrial\Industrial_15.jpg,1,0.372628778219223,HerbaceousVegetation,Industrial,0
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_56.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_90.jpg,0,0.7530404329299927,AnnualCrop,AnnualCrop,0
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Forest\Forest_40.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Highway\Highway_40.jpg,1,0.49117162823677063,Forest,Highway,0
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\SeaLake\SeaLake_57.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Residential\Residential_57.jpg,1,0.4688984155654907,SeaLake,Residential,0
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_98.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_83.jpg,0,0.8175795674324036,AnnualCrop,AnnualCrop,0
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_50.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_58.jpg,0,0.8766465187072754,AnnualCrop,AnnualCrop,0
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_18.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Pasture\Pasture_18.jpg,1,0.43279099464416504,AnnualCrop,Pasture,0
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Industrial\Industrial_6.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Residential\Residential_6.jpg,1,0.6466034054756165,Industrial,Residential,0
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\SeaLake\SeaLake_94.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Forest\Forest_94.jpg,1,0.5728058218955994,SeaLake,Forest,0
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_6.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_82.jpg,0,0.7888620495796204,AnnualCrop,AnnualCrop,0
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Residential\Residential_17.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Forest\Forest_17.jpg,1,0.5192652344703674,Residential,Forest,0
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_66.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_14.jpg,0,0.7934837937355042,AnnualCrop,AnnualCrop,0
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_61.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_21.jpg,0,0.7900183796882629,AnnualCrop,AnnualCrop,0
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\PermanentCrop\PermanentCrop_96.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Residential\Residential_96.jpg,1,0.412946879863739,PermanentCrop,Residential,0
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\River\River_17.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Residential\Residential_17.jpg,1,0.5274041295051575,River,Residential,0
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\HerbaceousVegetation\HerbaceousVegetation_61.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Pasture\Pasture_61.jpg,1,0.5378109216690063,HerbaceousVegetation,Pasture,0
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_71.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_61.jpg,0,0.6234560012817383,AnnualCrop,AnnualCrop,0
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Industrial\Industrial_6.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\SeaLake\SeaLake_6.jpg,1,0.5328540802001953,Industrial,SeaLake,0
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Forest\Forest_17.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Pasture\Pasture_17.jpg,1,0.3017321527004242,Forest,Pasture,0
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_53.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_89.jpg,0,0.7172941565513611,AnnualCrop,AnnualCrop,0
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Residential\Residential_1.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Forest\Forest_1.jpg,1,0.5179859399795532,Residential,Forest,0
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_84.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_86.jpg,0,0.7707328796386719,AnnualCrop,AnnualCrop,0
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_95.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\PermanentCrop\PermanentCrop_95.jpg,1,0.3716648817062378,AnnualCrop,PermanentCrop,0
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_73.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_47.jpg,0,0.8577510118484497,AnnualCrop,AnnualCrop,0
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_97.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Residential\Residential_97.jpg,1,0.46669435501098633,AnnualCrop,Residential,0
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_49.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_52.jpg,0,0.832912027835846,AnnualCrop,AnnualCrop,0
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Pasture\Pasture_53.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\HerbaceousVegetation\HerbaceousVegetation_53.jpg,1,0.5152297616004944,Pasture,HerbaceousVegetation,0
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_18.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_96.jpg,0,0.7789885401725769,AnnualCrop,AnnualCrop,0
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_48.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_26.jpg,0,0.7230535745620728,AnnualCrop,AnnualCrop,0
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_94.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_49.jpg,0,0.8224198222160339,AnnualCrop,AnnualCrop,0
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_76.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_33.jpg,0,0.7730240821838379,AnnualCrop,AnnualCrop,0
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\SeaLake\SeaLake_50.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\HerbaceousVegetation\HerbaceousVegetation_50.jpg,1,0.3676244020462036,SeaLake,HerbaceousVegetation,0
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\SeaLake\SeaLake_98.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Pasture\Pasture_98.jpg,1,0.36805444955825806,SeaLake,Pasture,0
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\River\River_44.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_44.jpg,1,0.5093793869018555,River,AnnualCrop,0
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_43.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_4.jpg,0,0.8590673208236694,AnnualCrop,AnnualCrop,0
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_34.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_91.jpg,0,0.717303991317749,AnnualCrop,AnnualCrop,0
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_96.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Pasture\Pasture_96.jpg,1,0.5372681617736816,AnnualCrop,Pasture,0
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_5.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_38.jpg,0,0.7825719118118286,AnnualCrop,AnnualCrop,0
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_90.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_38.jpg,0,0.8139660954475403,AnnualCrop,AnnualCrop,0
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_44.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_24.jpg,0,0.7874398231506348,AnnualCrop,AnnualCrop,0
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\SeaLake\SeaLake_64.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Forest\Forest_64.jpg,1,0.48859766125679016,SeaLake,Forest,0
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_55.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_72.jpg,0,0.8043201565742493,AnnualCrop,AnnualCrop,0
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Highway\Highway_61.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Industrial\Industrial_61.jpg,1,0.7669580578804016,Highway,Industrial,0
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_86.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_53.jpg,0,0.7569341063499451,AnnualCrop,AnnualCrop,0
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Forest\Forest_18.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Highway\Highway_18.jpg,1,0.5174869298934937,Forest,Highway,0
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_93.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Residential\Residential_93.jpg,1,0.505838930606842,AnnualCrop,Residential,0
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_86.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_44.jpg,0,0.7145094871520996,AnnualCrop,AnnualCrop,0
